Product,Age,RTO State/UT,RTO City/Location,Alto,Alto K10,A-Star,BALENO D,BALENO P,Celerio D,Celerio P,CIAZ D,CIAZ P,Dzire D,Dzire P,Eeco/Versa D,Eeco/Versa P,Ertiga D,Ertiga P,Esteem D,Esteem P,Grand Vitara,Gypsy,IGNIS D,IGNIS P,Kizashi,Old Baleno,Omni,RITZ D,RITZ P,S-CROSS D,S-CROSS P,S-PRESSO,SUPER CARRY D,SUPER CARRY P,SWIFT D,SWIFT P,SX4 D,SX4 P,VITARA BREZZA D,VITARA BREZZA P,Wagon R,XL6,Zen,Zen D,,Model,Check,Check,RTO State/UT,RTO City/Location
PVT,4,,LUCKNOW,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,LUCKNOW
PVT,4,,MATHURA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,MATHURA
PVT,4,,MEERUT,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,MEERUT
PVT,4,,NOIDA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,NOIDA
PVT,4,,VARANASI,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,VARANASI
PVT,4,,Rest of UTTAR PRADESH,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,Rest of UTTAR PRADESH
PVT,4,UTTARAKHAND,DEHRA DUN,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,UTTARAKHAND,DEHRA DUN
PVT,4,,NANITAL,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,NANITAL
PVT,4,,ROORKEE,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,ROORKEE
PVT,4,,Rest of UTTARAKHAND,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,Rest of UTTARAKHAND
PVT,4,WEST BENGAL,KOLKATA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,WEST BENGAL,KOLKATA
PVT,4,,SILIGURI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,SILIGURI
PVT,4,,Rest of West Bengal,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,Rest of West Bengal
PVT,5 to 10,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS
PVT,5 to 10,Andhra Pradesh,VIJAYAWADA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,Andhra Pradesh,VIJAYAWADA
PVT,5 to 10,,VISAKHAPATNAM,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,VISAKHAPATNAM
PVT,5 to 10,,Rest of ANDHRA PRADESH,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,Rest of ANDHRA PRADESH
PVT,5 to 10,ASSAM,GUWAHATI,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,ASSAM,GUWAHATI
PVT,5 to 10,,KAMRUP,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,KAMRUP
PVT,5 to 10,,Rest of ASSAM,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of ASSAM
PVT,5 to 10,ARUNACHAL PRADESH,ARUNACHAL PRADESH,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,ARUNACHAL PRADESH,ARUNACHAL PRADESH
PVT,5 to 10,BIHAR,HAJIPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,BIHAR,HAJIPUR
PVT,5 to 10,,MUZAFFARPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,MUZAFFARPUR
PVT,5 to 10,,PATNA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,PATNA
PVT,5 to 10,,Rest of BIHAR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of BIHAR
PVT,5 to 10,CHANDIGARH,CHANDIGARH,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,CHANDIGARH,CHANDIGARH
PVT,5 to 10,CHATTISGARH,BILASPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,CHATTISGARH,BILASPUR
PVT,5 to 10,,RAIPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,RAIPUR
PVT,5 to 10,,Rest of CHATTISGARH,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of CHATTISGARH
PVT,5 to 10,DAMAN & DIU,DAMAN & DIU,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,DAMAN & DIU,DAMAN & DIU
PVT,5 to 10,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI
PVT,5 to 10,DELHI,DELHI,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,20,20,40,40,68,70,40,40,20,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,DELHI,DELHI
PVT,5 to 10,Goa,Goa,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,Goa,Goa
PVT,5 to 10,GUJARAT,AHMEDABAD,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,GUJARAT,AHMEDABAD
PVT,5 to 10,,GANDHINAGAR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,GANDHINAGAR
PVT,5 to 10,,MEHSANA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,MEHSANA
PVT,5 to 10,,RAJKOT,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,RAJKOT
PVT,5 to 10,,SURAT,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,SURAT
PVT,5 to 10,,VADODARA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,VADODARA
PVT,5 to 10,,VALSAD,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,VALSAD
PVT,5 to 10,,Rest of GUJARAT,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of GUJARAT
PVT,5 to 10,HARYANA,AMBALA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,HARYANA,AMBALA
PVT,5 to 10,,FARIDABAD,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,20,20,40,40,68,70,40,40,20,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,FARIDABAD
PVT,5 to 10,,GURGAON,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,20,20,40,40,68,70,40,40,20,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,GURGAON
PVT,5 to 10,,KARNAL,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KARNAL
PVT,5 to 10,,PANIPAT,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,PANIPAT
PVT,5 to 10,,REWARI,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,REWARI
PVT,5 to 10,,ROHTAK,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,ROHTAK
PVT,5 to 10,,SONEPAT,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,SONEPAT
PVT,5 to 10,,Rest of HARYANA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of HARYANA
PVT,5 to 10,HIMACHAL PRADESH,MANDI,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,HIMACHAL PRADESH,MANDI
PVT,5 to 10,,SHIMLA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,SHIMLA
PVT,5 to 10,,Rest of HIMACHAL PRADESH,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of HIMACHAL PRADESH
PVT,5 to 10,JAMMU & KASHMIR,JAMMU,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,JAMMU & KASHMIR,JAMMU
PVT,5 to 10,,SRINAGAR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,SRINAGAR
PVT,5 to 10,,Rest of JAMMU & KASHMIR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,Rest of JAMMU & KASHMIR
PVT,5 to 10,JHARKHAND,DHANBAD,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,JHARKHAND,DHANBAD
PVT,5 to 10,,JAMSHEDPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,JAMSHEDPUR
PVT,5 to 10,,RANCHI,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,RANCHI
PVT,5 to 10,,Rest of JHARKHAND,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,50,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of JHARKHAND
PVT,5 to 10,KARNATAKA,BENGALURU,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,KARNATAKA,BENGALURU
PVT,5 to 10,,HUBLI,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,HUBLI
PVT,5 to 10,,MANGALORE,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,MANGALORE
PVT,5 to 10,,MYSORE,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,MYSORE
PVT,5 to 10,,SHIMOGA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,SHIMOGA
PVT,5 to 10,,Rest of KARNATAKA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,,Rest of KARNATAKA
PVT,5 to 10,KERALA,ERNAKULAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,KERALA,ERNAKULAM
PVT,5 to 10,,KASARAGOD,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KASARAGOD
PVT,5 to 10,,KOLLAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KOLLAM
PVT,5 to 10,,KOTTAYAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KOTTAYAM
PVT,5 to 10,,KOZHIKODE,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,KOZHIKODE
PVT,5 to 10,,MALAPPURAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MALAPPURAM
PVT,5 to 10,,MUVATTUPUZHA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,MUVATTUPUZHA
PVT,5 to 10,,PALAKKAD,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,PALAKKAD
PVT,5 to 10,,PERINTHALMANNA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,PERINTHALMANNA
PVT,5 to 10,,THALASSERY,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,THALASSERY
PVT,5 to 10,,THIRUVANANTHAPURAM,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,THIRUVANANTHAPURAM
PVT,5 to 10,,THRISSUR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,THRISSUR
PVT,5 to 10,,Rest of KERALA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of KERALA
PVT,5 to 10,LADAKH,LADAKH,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,LADAKH,LADAKH
PVT,5 to 10,LAKSHADWEEP,LAKSHADWEEP,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,LAKSHADWEEP,LAKSHADWEEP
PVT,5 to 10,MADHYA PRADESH,BHOPAL,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,MADHYA PRADESH,BHOPAL
PVT,5 to 10,,GWALIOR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,GWALIOR
PVT,5 to 10,,INDORE,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,INDORE
PVT,5 to 10,,JABALPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,JABALPUR
PVT,5 to 10,,Rest of MADHYA PRADESH,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of MADHYA PRADESH
PVT,5 to 10,MAHARASHTRA,AURANGABAD,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,MAHARASHTRA,AURANGABAD
PVT,5 to 10,,KOLHAPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,KOLHAPUR
PVT,5 to 10,,MUMBAI,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,MUMBAI
PVT,5 to 10,,NAGPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,NAGPUR
PVT,5 to 10,,NASHIK,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,NASHIK
PVT,5 to 10,,PANVEL,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,PANVEL
PVT,5 to 10,,PUNE,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,PUNE
PVT,5 to 10,,SANGLI,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,SANGLI
PVT,5 to 10,,THANE,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,THANE
PVT,5 to 10,,Rest of MAHARASHTRA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of MAHARASHTRA
PVT,5 to 10,MANIPUR,IMPHAL,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,MANIPUR,IMPHAL
PVT,5 to 10,,Rest of MANIPUR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of MANIPUR
PVT,5 to 10,MEGHALAYA,SHILLONG,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,MEGHALAYA,SHILLONG
PVT,5 to 10,,Rest of MEGHALAYA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of MEGHALAYA
PVT,5 to 10,MIZORAM,MIZORAM,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,MIZORAM,MIZORAM
PVT,5 to 10,NAGALAND,NAGALAND,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,NAGALAND,NAGALAND
PVT,5 to 10,ORISSA,BHUBANESWAR,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,ORISSA,BHUBANESWAR
PVT,5 to 10,,Rest of ORISSA,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,25,25,40,40,68,70,40,40,25,68,70,68,70,68,68,70,68,70,50,50,68,70,70,70,25,25,,,,TRUE,,Rest of ORISSA
PVT,5 to 10,PUNJAB,AMRITSAR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,PUNJAB,AMRITSAR
PVT,5 to 10,,JALANDHAR,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,JALANDHAR
PVT,5 to 10,,LUDHIANA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,LUDHIANA
PVT,5 to 10,,PATHANKOT,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,PATHANKOT
PVT,5 to 10,,Rest of PUNJAB,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,40,40,50,50,40,40,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,25,,,,TRUE,,Rest of PUNJAB
PVT,5 to 10,PONDICHERRY,PONDICHERRY,70,70,70,68,70,68,70,68,70,68,70,68,68,68,70,35,35,50,50,68,70,50,50,35,68,70,68,70,68,68,70,68,70,68,68,68,70,70,70,35,35,,,,TRUE,PONDICHERRY,PONDICHERRY
